Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 4 (22 June 2026),22 June 2026,2464,SG250006278,1040100615,42.45,76.18
Day 4 (22 June 2026),22 June 2026,863,SG250006305,1040100616,52.72,91.66
Day 4 (22 June 2026),22 June 2026,5597,SG250006348,1040100618,28.78,45.87
Day 4 (22 June 2026),22 June 2026,3425,SG250006429,1040100619,38.1,66.88
Day 4 (22 June 2026),22 June 2026,7075,SG250006849,1040100622,21.81,31.58
Day 4 (22 June 2026),22 June 2026,2185,SG250007345,1040100624,43.78,78.88
Day 4 (22 June 2026),22 June 2026,2251,SG250007450,1040100625,43.43,78.24
Day 4 (22 June 2026),22 June 2026,7149,SG250007480,1040100626,21.47,30.86
Day 4 (22 June 2026),22 June 2026,7060,SG250007528,1040100627,21.83,31.72
Day 4 (22 June 2026),22 June 2026,4406,SG250007576,1040100628,33.79,57.39
Day 4 (22 June 2026),22 June 2026,5110,SG250008037,1040100630,30.8,50.59
Day 4 (22 June 2026),22 June 2026,3219,SG250008270,1040100633,39.09,68.88
Day 4 (22 June 2026),22 June 2026,7820,SG250009005,1040100636,18.12,24.37
Day 4 (22 June 2026),22 June 2026,3786,SG250009093,1040100637,36.74,63.39
Day 4 (22 June 2026),22 June 2026,1784,SG250009125,1040100638,46.1,82.75
Day 4 (22 June 2026),22 June 2026,6495,SG250009322,1040100640,24.47,37.19
Day 4 (22 June 2026),22 June 2026,2025,SG250009414,1040100641,44.74,80.42
Day 4 (22 June 2026),22 June 2026,3830,SG250009421,1040100642,36.43,62.97
Day 4 (22 June 2026),22 June 2026,6582,SG250009440,1040100643,24.15,36.35
Day 4 (22 June 2026),22 June 2026,9169,SG250009524,1040100644,9.56,11.33
Day 4 (22 June 2026),22 June 2026,1392,SG250009636,1040100646,48.72,86.55
Day 4 (22 June 2026),22 June 2026,2000,SG250009946,1040100648,45.03,80.67
Day 4 (22 June 2026),22 June 2026,8045,SG250010142,1040100649,16.8,22.2
Day 4 (22 June 2026),22 June 2026,6425,SG250010341,1040100650,24.79,37.87
Day 4 (22 June 2026),22 June 2026,7593,SG250010419,1040100651,19.17,26.57
Day 4 (22 June 2026),22 June 2026,5973,SG250010477,1040100653,27.11,42.24
Day 4 (22 June 2026),22 June 2026,1656,SG250010489,1040100654,47.05,83.99
Day 4 (22 June 2026),22 June 2026,3061,SG250010750,1040100657,39.79,70.4
Day 4 (22 June 2026),22 June 2026,9272,SG250011180,1040100660,9.11,10.33
Day 4 (22 June 2026),22 June 2026,1832,SG250012076,1040100663,46.05,82.29
Day 4 (22 June 2026),22 June 2026,8606,SG250012279,1040100664,13.46,16.77
Day 4 (22 June 2026),22 June 2026,4218,SG250012356,1040100665,34.75,59.21
Day 4 (22 June 2026),22 June 2026,3373,SG250012493,1040100667,38.41,67.39
Day 4 (22 June 2026),22 June 2026,7686,SG250012521,1040100668,18.79,25.67
Day 4 (22 June 2026),22 June 2026,4288,SG250012522,1040100669,34.42,58.54
Day 4 (22 June 2026),22 June 2026,8425,SG250012561,1040100670,14.48,18.52
Day 4 (22 June 2026),22 June 2026,3946,SG250012593,1040100671,36.05,61.84
Day 4 (22 June 2026),22 June 2026,9921,SG250012642,1040100673,3.51,4.05
Day 4 (22 June 2026),22 June 2026,7412,SG250012875,1040100674,20.16,28.32
Day 4 (22 June 2026),22 June 2026,9339,SG250012893,1040100675,8.53,9.68
Day 4 (22 June 2026),22 June 2026,3710,SG250013205,1040100677,37.07,64.13
Day 4 (22 June 2026),22 June 2026,7487,SG250013284,1040100678,19.82,27.59
Day 4 (22 June 2026),22 June 2026,4634,SG250013441,1040100680,33.07,55.19
Day 4 (22 June 2026),22 June 2026,2220,SG250013514,1040100681,43.74,78.54
Day 4 (22 June 2026),22 June 2026,5041,SG250013589,1040100682,31.13,51.25
Day 4 (22 June 2026),22 June 2026,1769,SG250013604,1040100683,46.39,82.9
Day 4 (22 June 2026),22 June 2026,4475,SG250013899,1040100685,33.46,56.73
Day 4 (22 June 2026),22 June 2026,6847,SG250013931,1040100687,22.85,33.78
Day 4 (22 June 2026),22 June 2026,2146,SG250014156,1040100688,44.08,79.25
Day 4 (22 June 2026),22 June 2026,5568,SG250014369,1040100689,28.83,46.16
Day 4 (22 June 2026),22 June 2026,7526,SG250014491,1040100691,19.74,27.22
Day 4 (22 June 2026),22 June 2026,3322,SG250014808,1040100692,38.45,67.88
Day 4 (22 June 2026),22 June 2026,6112,SG250014925,1040100693,26.42,40.89
Day 4 (22 June 2026),22 June 2026,8327,SG250015357,1040100697,15.1,19.47
Day 4 (22 June 2026),22 June 2026,4088,SG250015568,1040100698,35.39,60.47
Day 4 (22 June 2026),22 June 2026,5353,SG250015795,1040100699,29.79,48.23
Day 4 (22 June 2026),22 June 2026,8880,SG250015816,1040100700,11.52,14.12
Day 4 (22 June 2026),22 June 2026,6482,SG250016225,1040100701,24.5,37.32
Day 4 (22 June 2026),22 June 2026,8964,SG250016241,1040100702,10.89,13.31
Day 4 (22 June 2026),22 June 2026,9606,SG250016375,1040100703,6.48,7.1
Day 4 (22 June 2026),22 June 2026,9399,SG250016699,1040100706,8.14,9.1
Day 4 (22 June 2026),22 June 2026,7092,SG250016972,1040100708,21.79,31.42
Day 4 (22 June 2026),22 June 2026,7407,SG250017029,1040100709,20.17,28.37
Day 4 (22 June 2026),22 June 2026,6794,SG250017040,1040100710,23.16,34.3
Day 4 (22 June 2026),22 June 2026,9049,SG250017214,1040100712,10.49,12.49
Day 4 (22 June 2026),22 June 2026,7200,SG250017417,1040100715,21.15,30.37
Day 4 (22 June 2026),22 June 2026,3172,SG250017870,1040100718,39.41,69.33
Day 4 (22 June 2026),22 June 2026,7821,SG250017938,1040100719,18.12,24.36
Day 4 (22 June 2026),22 June 2026,8505,SG250018002,1040100720,14.09,17.75
Day 4 (22 June 2026),22 June 2026,6757,SG250018111,1040100722,23.45,34.66
Day 4 (22 June 2026),22 June 2026,7687,SG250018294,1040100723,18.79,25.66
Day 4 (22 June 2026),22 June 2026,8956,SG250018336,1040100724,11.09,13.39
Day 4 (22 June 2026),22 June 2026,3747,SG250018347,1040100725,36.77,63.77
Day 4 (22 June 2026),22 June 2026,583,SG250018448,1040100727,55.06,94.37
Day 4 (22 June 2026),22 June 2026,3801,SG250018464,1040100728,36.72,63.25
Day 4 (22 June 2026),22 June 2026,1158,SG250018670,1040100731,50.39,88.81
Day 4 (22 June 2026),22 June 2026,3735,SG250018762,1040100732,36.78,63.88
Day 4 (22 June 2026),22 June 2026,1686,SG250018966,1040100733,46.74,83.7
Day 4 (22 June 2026),22 June 2026,9548,SG250018967,1040100734,6.86,7.66
Day 4 (22 June 2026),22 June 2026,9597,SG250019203,1040100738,6.5,7.19
Day 4 (22 June 2026),22 June 2026,1262,SG250019318,1040100739,49.42,87.8
Day 4 (22 June 2026),22 June 2026,8883,SG250019335,1040100740,11.51,14.09
Day 4 (22 June 2026),22 June 2026,4529,SG250019657,1040100741,33.42,56.2
Day 4 (22 June 2026),22 June 2026,8516,SG250019696,1040100742,13.87,17.64
Day 4 (22 June 2026),22 June 2026,7783,SG250019805,1040100743,18.17,24.73
Day 4 (22 June 2026),22 June 2026,9379,SG250019896,1040100744,8.21,9.29
Day 4 (22 June 2026),22 June 2026,7025,SG250019899,1040100745,22.11,32.06
Day 4 (22 June 2026),22 June 2026,8429,SG250020312,1040100747,14.47,18.48
Day 4 (22 June 2026),22 June 2026,7753,SG250020480,1040100748,18.45,25.02
Day 4 (22 June 2026),22 June 2026,9532,SG250020613,1040100750,7.09,7.82
Day 4 (22 June 2026),22 June 2026,8038,SG250020674,1040100751,16.81,22.27
Day 4 (22 June 2026),22 June 2026,9525,SG250020902,1040100752,7.13,7.88
Day 4 (22 June 2026),22 June 2026,3016,SG250020989,1040100753,40.09,70.84
Day 4 (22 June 2026),22 June 2026,3204,SG250021200,1040100755,39.1,69.02
Day 4 (22 June 2026),22 June 2026,10316,SG250021313,1040100756,-6.07,0.23
Day 4 (22 June 2026),22 June 2026,762,SG250021341,1040100757,53.4,92.64
Day 4 (22 June 2026),22 June 2026,6868,SG250021408,1040100758,22.8,33.58
Day 4 (22 June 2026),22 June 2026,9880,SG250021542,1040100759,3.86,4.45
Day 4 (22 June 2026),22 June 2026,9081,SG250021646,1040100760,10.16,12.18
Day 4 (22 June 2026),22 June 2026,3711,SG250021669,1040100761,37.07,64.12
Day 4 (22 June 2026),22 June 2026,5768,SG250021729,1040100762,28.11,44.22
Day 4 (22 June 2026),22 June 2026,4237,SG250022359,1040100765,34.72,59.03
Day 4 (22 June 2026),22 June 2026,8255,SG250022503,1040100767,15.48,20.17
Day 4 (22 June 2026),22 June 2026,7700,SG250027551,1040100768,18.78,25.53
Day 4 (22 June 2026),22 June 2026,7428,SG250035666,1040100770,20.14,28.17
Day 4 (22 June 2026),22 June 2026,5060,SG250075146,1040100772,31.11,51.07
Day 4 (22 June 2026),22 June 2026,9986,SG250103509,1040100773,2.86,3.42
Day 4 (22 June 2026),22 June 2026,231,SG250022602,1040110618,60.72,97.78
Day 4 (22 June 2026),22 June 2026,2991,SG250022609,1040110619,40.12,71.08
Day 4 (22 June 2026),22 June 2026,2209,SG250022653,1040110620,43.75,78.64
Day 4 (22 June 2026),22 June 2026,5101,SG250022677,1040110621,30.81,50.67
Day 4 (22 June 2026),22 June 2026,9185,SG250022953,1040110624,9.53,11.17
Day 4 (22 June 2026),22 June 2026,7798,SG250022967,1040110625,18.15,24.59
Day 4 (22 June 2026),22 June 2026,824,SG250023359,1040110626,53.05,92.04
Day 4 (22 June 2026),22 June 2026,2245,SG250023505,1040110627,43.44,78.3
Day 4 (22 June 2026),22 June 2026,7516,SG250023671,1040110628,19.76,27.31
Day 4 (22 June 2026),22 June 2026,1380,SG250023722,1040110629,48.73,86.66
Day 4 (22 June 2026),22 June 2026,1404,SG250023869,1040110631,48.43,86.43
Day 4 (22 June 2026),22 June 2026,9620,SG250023992,1040110633,6.23,6.96
Day 4 (22 June 2026),22 June 2026,4773,SG250024052,1040110635,32.43,53.84
Day 4 (22 June 2026),22 June 2026,6981,SG250024200,1040110636,22.16,32.49
Day 4 (22 June 2026),22 June 2026,2586,SG250024244,1040110637,42.07,75.0
Day 4 (22 June 2026),22 June 2026,2691,SG250024349,1040110639,41.71,73.98
Day 4 (22 June 2026),22 June 2026,4612,SG250024429,1040110641,33.09,55.4
Day 4 (22 June 2026),22 June 2026,5299,SG250024823,1040110642,30.09,48.76
Day 4 (22 June 2026),22 June 2026,4167,SG250024925,1040110644,35.05,59.71
Day 4 (22 June 2026),22 June 2026,8068,SG250025093,1040110645,16.73,21.98
Day 4 (22 June 2026),22 June 2026,1222,SG250025105,1040110646,49.75,88.19
Day 4 (22 June 2026),22 June 2026,8991,SG250025135,1040110647,10.84,13.05
Day 4 (22 June 2026),22 June 2026,3374,SG250025159,1040110648,38.41,67.38
Day 4 (22 June 2026),22 June 2026,181,SG250025191,1040110649,62.04,98.26
Day 4 (22 June 2026),22 June 2026,9354,SG250025277,1040110651,8.49,9.54
Day 4 (22 June 2026),22 June 2026,1202,SG250025387,1040110652,50.05,88.38
Day 4 (22 June 2026),22 June 2026,6907,SG250025421,1040110653,22.51,33.2
Day 4 (22 June 2026),22 June 2026,3866,SG250025772,1040110654,36.39,62.62
Day 4 (22 June 2026),22 June 2026,10158,SG250025862,1040110655,0.25,1.76
Day 4 (22 June 2026),22 June 2026,7637,SG250025945,1040110656,19.05,26.14
Day 4 (22 June 2026),22 June 2026,7667,SG250025983,1040110657,18.81,25.85
Day 4 (22 June 2026),22 June 2026,8817,SG250026466,1040110660,11.87,14.73
Day 4 (22 June 2026),22 June 2026,9407,SG250026651,1040110662,8.11,9.02
Day 4 (22 June 2026),22 June 2026,7483,SG250026765,1040110663,19.83,27.63
Day 4 (22 June 2026),22 June 2026,7314,SG250026772,1040110664,20.53,29.27
Day 4 (22 June 2026),22 June 2026,7896,SG250027368,1040110667,17.78,23.64
Day 4 (22 June 2026),22 June 2026,8070,SG250027615,1040110671,16.72,21.96
Day 4 (22 June 2026),22 June 2026,1873,SG250027786,1040110672,45.73,81.89
Day 4 (22 June 2026),22 June 2026,3382,SG250027849,1040110673,38.4,67.3
Day 4 (22 June 2026),22 June 2026,7503,SG250027873,1040110674,19.79,27.44
Day 4 (22 June 2026),22 June 2026,9660,SG250028057,1040110676,5.86,6.58
Day 4 (22 June 2026),22 June 2026,9490,SG250028348,1040110678,7.23,8.22
Day 4 (22 June 2026),22 June 2026,4327,SG250028548,1040110679,34.12,58.16
Day 4 (22 June 2026),22 June 2026,1569,SG250028608,1040110680,47.41,84.83
Day 4 (22 June 2026),22 June 2026,3269,SG250028610,1040110681,38.77,68.39
Day 4 (22 June 2026),22 June 2026,4068,SG250028744,1040110682,35.42,60.66
Day 4 (22 June 2026),22 June 2026,9067,SG250028768,1040110683,10.2,12.31
Day 4 (22 June 2026),22 June 2026,9966,SG250028937,1040110684,3.06,3.62
Day 4 (22 June 2026),22 June 2026,2486,SG250029065,1040110685,42.42,75.96
Day 4 (22 June 2026),22 June 2026,2843,SG250029066,1040110686,41.02,72.51
Day 4 (22 June 2026),22 June 2026,3651,SG250029187,1040110688,37.12,64.7
Day 4 (22 June 2026),22 June 2026,1079,SG250029189,1040110689,50.76,89.57
Day 4 (22 June 2026),22 June 2026,7189,SG250029216,1040110690,21.17,30.48
Day 4 (22 June 2026),22 June 2026,8337,SG250029380,1040110691,14.88,19.37
Day 4 (22 June 2026),22 June 2026,9657,SG250029465,1040110692,5.87,6.61
Day 4 (22 June 2026),22 June 2026,6006,SG250029526,1040110693,26.84,41.92
Day 4 (22 June 2026),22 June 2026,6565,SG250029699,1040110694,24.17,36.51
Day 4 (22 June 2026),22 June 2026,8458,SG250029770,1040110697,14.35,18.2
Day 4 (22 June 2026),22 June 2026,834,SG250029820,1040110698,52.77,91.94
Day 4 (22 June 2026),22 June 2026,10193,SG250029897,1040110699,-0.17,1.42
Day 4 (22 June 2026),22 June 2026,6464,SG250030089,1040110702,24.75,37.49
Day 4 (22 June 2026),22 June 2026,19,SG250030091,1040110703,72.35,99.83
Day 4 (22 June 2026),22 June 2026,9037,SG250030246,1040110704,10.52,12.6
Day 4 (22 June 2026),22 June 2026,8620,SG250030540,1040110707,13.43,16.64
Day 4 (22 June 2026),22 June 2026,7612,SG250030591,1040110708,19.13,26.39
Day 4 (22 June 2026),22 June 2026,1159,SG250030632,1040110709,50.39,88.8
Day 4 (22 June 2026),22 June 2026,6326,SG250030750,1040110711,25.42,38.82
Day 4 (22 June 2026),22 June 2026,8795,SG250030771,1040110712,12.14,14.94
Day 4 (22 June 2026),22 June 2026,2645,SG250031425,1040110714,41.75,74.43
Day 4 (22 June 2026),22 June 2026,4152,SG250031626,1040110716,35.08,59.85
Day 4 (22 June 2026),22 June 2026,4046,SG250031759,1040110717,35.44,60.88
Day 4 (22 June 2026),22 June 2026,3299,SG250031792,1040110718,38.74,68.1
Day 4 (22 June 2026),22 June 2026,6854,SG250032877,1040110722,22.82,33.72
Day 4 (22 June 2026),22 June 2026,4296,SG250032917,1040110723,34.41,58.46
Day 4 (22 June 2026),22 June 2026,4158,SG250032986,1040110724,35.07,59.79
Day 4 (22 June 2026),22 June 2026,8889,SG250033349,1040110729,11.5,14.03
Day 4 (22 June 2026),22 June 2026,1634,SG250033406,1040110730,47.07,84.21
Day 4 (22 June 2026),22 June 2026,1853,SG250033613,1040110732,45.75,82.09
Day 4 (22 June 2026),22 June 2026,7759,SG250033761,1040110733,18.44,24.96
Day 4 (22 June 2026),22 June 2026,8206,SG250033949,1040110736,15.81,20.64
Day 4 (22 June 2026),22 June 2026,597,SG250033971,1040110737,54.76,94.24
Day 4 (22 June 2026),22 June 2026,3793,SG250034138,1040110738,36.73,63.32
Day 4 (22 June 2026),22 June 2026,5175,SG250034224,1040110739,30.74,49.96
Day 4 (22 June 2026),22 June 2026,1088,SG250034741,1040110740,50.75,89.49
Day 4 (22 June 2026),22 June 2026,7599,SG250034743,1040110741,19.16,26.51
Day 4 (22 June 2026),22 June 2026,460,SG250035049,1040110743,56.42,95.56
Day 4 (22 June 2026),22 June 2026,1734,SG250035221,1040110744,46.42,83.24
Day 4 (22 June 2026),22 June 2026,3763,SG250035303,1040110745,36.76,63.61
Day 4 (22 June 2026),22 June 2026,1416,SG250035402,1040110746,48.41,86.31
Day 4 (22 June 2026),22 June 2026,5936,SG250035423,1040110747,27.17,42.6
Day 4 (22 June 2026),22 June 2026,4585,SG250035657,1040110749,33.11,55.66
Day 4 (22 June 2026),22 June 2026,7649,SG250035695,1040110750,18.84,26.03
Day 4 (22 June 2026),22 June 2026,1782,SG250035829,1040110751,46.11,82.77
Day 4 (22 June 2026),22 June 2026,145,SG250035857,1040110752,63.37,98.61
Day 4 (22 June 2026),22 June 2026,3775,SG250035893,1040110753,36.75,63.5
Day 4 (22 June 2026),22 June 2026,9190,SG250035905,1040110754,9.51,11.12
Day 4 (22 June 2026),22 June 2026,7135,SG250036096,1040110755,21.49,31.0
Day 4 (22 June 2026),22 June 2026,9282,SG250036138,1040110756,8.89,10.23
Day 4 (22 June 2026),22 June 2026,7408,SG250036281,1040110757,20.17,28.36
Day 4 (22 June 2026),22 June 2026,9479,SG250036438,1040110758,7.44,8.33
Day 4 (22 June 2026),22 June 2026,8470,SG250036555,1040110760,14.17,18.09
Day 4 (22 June 2026),22 June 2026,9366,SG250036632,1040110762,8.23,9.42
Day 4 (22 June 2026),22 June 2026,5780,SG250036764,1040110764,28.09,44.1
Day 4 (22 June 2026),22 June 2026,9846,SG250036770,1040110765,4.21,4.78
Day 4 (22 June 2026),22 June 2026,8653,SG250036960,1040110766,13.15,16.32
Day 4 (22 June 2026),22 June 2026,9915,SG250036984,1040110768,3.54,4.11
Day 4 (22 June 2026),22 June 2026,8338,SG250037068,1040110769,14.88,19.36
Day 4 (22 June 2026),22 June 2026,1702,SG250037162,1040110770,46.73,83.55
Day 4 (22 June 2026),22 June 2026,7473,SG250037259,1040110771,20.04,27.73
Day 4 (22 June 2026),22 June 2026,5489,SG250037506,1040110774,29.15,46.92
Day 4 (22 June 2026),22 June 2026,2602,SG250037609,1040110775,42.04,74.84
Day 4 (22 June 2026),22 June 2026,2198,SG250037612,1040110776,43.76,78.75
Day 4 (22 June 2026),22 June 2026,5897,SG250037687,1040110777,27.44,42.97
Day 4 (22 June 2026),22 June 2026,5207,SG250037810,1040110778,30.45,49.65
Day 4 (22 June 2026),22 June 2026,2210,SG250037811,1040110779,43.75,78.63
Day 4 (22 June 2026),22 June 2026,7143,SG250037883,1040110781,21.48,30.92
Day 4 (22 June 2026),22 June 2026,5798,SG250038129,1040110784,27.82,43.93
Day 4 (22 June 2026),22 June 2026,9682,SG250038186,1040110785,5.57,6.36
Day 4 (22 June 2026),22 June 2026,3918,SG250038398,1040110790,36.08,62.11
Day 4 (22 June 2026),22 June 2026,7481,SG250038608,1040110792,19.84,27.65
Day 4 (22 June 2026),22 June 2026,90,SG250038618,1040110793,65.39,99.14
Day 4 (22 June 2026),22 June 2026,9463,SG250038680,1040110795,7.5,8.48
Day 4 (22 June 2026),22 June 2026,3005,SG250038746,1040110796,40.1,70.94
Day 4 (22 June 2026),22 June 2026,1611,SG250038838,1040110797,47.1,84.43
Day 4 (22 June 2026),22 June 2026,6814,SG250039232,1040110800,23.12,34.1
Day 4 (22 June 2026),22 June 2026,9195,SG250039292,1040110801,9.5,11.07
Day 4 (22 June 2026),22 June 2026,2077,SG250039374,1040110803,44.42,79.92
Day 4 (22 June 2026),22 June 2026,9695,SG250039415,1040110804,5.55,6.24
Day 4 (22 June 2026),22 June 2026,6552,SG250039462,1040110805,24.4,36.64
Day 4 (22 June 2026),22 June 2026,24,SG250039607,1040110807,71.03,99.78
Day 4 (22 June 2026),22 June 2026,1860,SG250039618,1040110809,45.74,82.02
Day 4 (22 June 2026),22 June 2026,2539,SG250039987,1040110813,42.11,75.45
Day 4 (22 June 2026),22 June 2026,8881,SG250040176,1040110814,11.52,14.11
Day 4 (22 June 2026),22 June 2026,7321,SG250040225,1040110815,20.51,29.2
Day 4 (22 June 2026),22 June 2026,9480,SG250040451,1040110816,7.44,8.32
Day 4 (22 June 2026),22 June 2026,2745,SG250040546,1040110817,41.41,73.46
Day 4 (22 June 2026),22 June 2026,5390,SG250040615,1040110818,29.75,47.88
Day 4 (22 June 2026),22 June 2026,10291,SG250040734,1040110821,-3.79,0.47
Day 4 (22 June 2026),22 June 2026,5588,SG250041046,1040110823,28.79,45.96
Day 4 (22 June 2026),22 June 2026,2623,SG250041049,1040110824,41.77,74.64
Day 4 (22 June 2026),22 June 2026,2303,SG250041171,1040110825,43.4,77.73
Day 4 (22 June 2026),22 June 2026,7911,SG250041375,1040110827,17.71,23.49
Day 4 (22 June 2026),22 June 2026,8188,SG250041474,1040110828,15.86,20.81
Day 4 (22 June 2026),22 June 2026,7154,SG250041535,1040110829,21.46,30.82
Day 4 (22 June 2026),22 June 2026,3903,SG250142804,1040110832,36.09,62.26
Day 4 (22 June 2026),22 June 2026,6156,SG250000025,1050100774,26.11,40.47
Day 4 (22 June 2026),22 June 2026,4595,SG250000224,1050100777,33.1,55.57
Day 4 (22 June 2026),22 June 2026,4505,SG250000357,1050100779,33.44,56.44
Day 4 (22 June 2026),22 June 2026,1167,SG250000395,1050100780,50.38,88.72
Day 4 (22 June 2026),22 June 2026,8528,SG250000479,1050100781,13.84,17.53
Day 4 (22 June 2026),22 June 2026,7440,SG250000576,1050100782,20.13,28.05
Day 4 (22 June 2026),22 June 2026,8,SG250000915,1050100784,80.02,99.93
Day 4 (22 June 2026),22 June 2026,8133,SG250000942,1050100785,16.21,21.35
Day 4 (22 June 2026),22 June 2026,5050,SG250001196,1050100787,31.12,51.17
Day 4 (22 June 2026),22 June 2026,1107,SG250001244,1050100788,50.73,89.3
Day 4 (22 June 2026),22 June 2026,9788,SG250001292,1050100789,4.82,5.34
Day 4 (22 June 2026),22 June 2026,6113,SG250001453,1050100791,26.42,40.88
Day 4 (22 June 2026),22 June 2026,9818,SG250001653,1050100792,4.53,5.05
Day 4 (22 June 2026),22 June 2026,1963,SG250001735,1050100793,45.09,81.02
Day 4 (22 June 2026),22 June 2026,7925,SG250001767,1050100794,17.5,23.36
Day 4 (22 June 2026),22 June 2026,5953,SG250001827,1050100795,27.13,42.43
Day 4 (22 June 2026),22 June 2026,3844,SG250002401,1050100800,36.42,62.83
Day 4 (22 June 2026),22 June 2026,9122,SG250002660,1050100803,9.87,11.78
Day 4 (22 June 2026),22 June 2026,4341,SG250003271,1050100804,34.11,58.02
Day 4 (22 June 2026),22 June 2026,437,SG250003312,1050100805,56.74,95.78
Day 4 (22 June 2026),22 June 2026,4400,SG250003424,1050100806,33.8,57.45
Day 4 (22 June 2026),22 June 2026,1760,SG250003577,1050100807,46.4,82.99
Day 4 (22 June 2026),22 June 2026,5774,SG250003664,1050100808,28.1,44.16
Day 4 (22 June 2026),22 June 2026,7298,SG250003777,1050100809,20.77,29.42
Day 4 (22 June 2026),22 June 2026,7033,SG250003887,1050100810,22.1,31.99
Day 4 (22 June 2026),22 June 2026,7079,SG250003986,1050100811,21.8,31.54
Day 4 (22 June 2026),22 June 2026,5945,SG250004033,1050100812,27.14,42.51
Day 4 (22 June 2026),22 June 2026,7055,SG250004735,1050100813,21.85,31.77
Day 4 (22 June 2026),22 June 2026,3570,SG250005605,1050100815,37.45,65.48
Day 4 (22 June 2026),22 June 2026,8511,SG250006324,1050100817,14.02,17.69
Day 4 (22 June 2026),22 June 2026,3160,SG250006584,1050100819,39.42,69.45
Day 4 (22 June 2026),22 June 2026,6576,SG250006675,1050100820,24.16,36.41
Day 4 (22 June 2026),22 June 2026,4810,SG250006749,1050100821,32.12,53.49
Day 4 (22 June 2026),22 June 2026,4826,SG250007412,1050100822,32.11,53.33
Day 4 (22 June 2026),22 June 2026,4312,SG250008096,1050100824,34.38,58.3
Day 4 (22 June 2026),22 June 2026,3488,SG250008154,1050100825,37.79,66.27
Day 4 (22 June 2026),22 June 2026,9664,SG250008222,1050100826,5.83,6.54
Day 4 (22 June 2026),22 June 2026,5934,SG250008239,1050100827,27.39,42.62
Day 4 (22 June 2026),22 June 2026,7511,SG250008298,1050100828,19.78,27.36
Day 4 (22 June 2026),22 June 2026,7745,SG250008560,1050100829,18.47,25.1
Day 4 (22 June 2026),22 June 2026,545,SG250008982,1050100830,55.43,94.74
Day 4 (22 June 2026),22 June 2026,4229,SG250009144,1050100831,34.74,59.11
Day 4 (22 June 2026),22 June 2026,4898,SG250009160,1050100832,31.79,52.64
Day 4 (22 June 2026),22 June 2026,3816,SG250009449,1050100834,36.45,63.1
Day 4 (22 June 2026),22 June 2026,8871,SG250009558,1050100835,11.55,14.21
Day 4 (22 June 2026),22 June 2026,8539,SG250009974,1050100837,13.82,17.42
Day 4 (22 June 2026),22 June 2026,1534,SG250010098,1050100838,47.71,85.17
Day 4 (22 June 2026),22 June 2026,3349,SG250010223,1050100840,38.43,67.62
Day 4 (22 June 2026),22 June 2026,8048,SG250010400,1050100841,16.79,22.17
Day 4 (22 June 2026),22 June 2026,6695,SG250010693,1050100842,23.78,35.25
Day 4 (22 June 2026),22 June 2026,8813,SG250010869,1050100843,12.08,14.77
Day 4 (22 June 2026),22 June 2026,8152,SG250010965,1050100845,16.16,21.16
Day 4 (22 June 2026),22 June 2026,5042,SG250011827,1050100847,31.13,51.24
Day 4 (22 June 2026),22 June 2026,9669,SG250012244,1050100849,5.82,6.49
Day 4 (22 June 2026),22 June 2026,2533,SG250012716,1050100851,42.14,75.51
Day 4 (22 June 2026),22 June 2026,7037,SG250012779,1050100852,22.09,31.95
Day 4 (22 June 2026),22 June 2026,4398,SG250012863,1050100853,33.81,57.47
Day 4 (22 June 2026),22 June 2026,7119,SG250012905,1050100854,21.76,31.15
Day 4 (22 June 2026),22 June 2026,7093,SG250012956,1050100855,21.79,31.41
Day 4 (22 June 2026),22 June 2026,8861,SG250013025,1050100856,11.77,14.31
Day 4 (22 June 2026),22 June 2026,2632,SG250013082,1050100857,41.76,74.55
Day 4 (22 June 2026),22 June 2026,7908,SG250013100,1050100858,17.74,23.52
Day 4 (22 June 2026),22 June 2026,3877,SG250013361,1050100859,36.12,62.51
Day 4 (22 June 2026),22 June 2026,6875,SG250013437,1050100860,22.79,33.51
Day 4 (22 June 2026),22 June 2026,9316,SG250013480,1050100862,8.81,9.9
Day 4 (22 June 2026),22 June 2026,2455,SG250013647,1050100864,42.72,76.26
Day 4 (22 June 2026),22 June 2026,5695,SG250013670,1050100865,28.44,44.93
Day 4 (22 June 2026),22 June 2026,3536,SG250013893,1050100866,37.75,65.81
Day 4 (22 June 2026),22 June 2026,2252,SG250014001,1050100867,43.43,78.23
Day 4 (22 June 2026),22 June 2026,3764,SG250014413,1050100868,36.76,63.6
Day 4 (22 June 2026),22 June 2026,8183,SG250014509,1050100869,16.07,20.86
Day 4 (22 June 2026),22 June 2026,2870,SG250014675,1050100870,40.76,72.25
Day 4 (22 June 2026),22 June 2026,7613,SG250014791,1050100872,19.13,26.38
Day 4 (22 June 2026),22 June 2026,3919,SG250014863,1050100874,36.08,62.1
Day 4 (22 June 2026),22 June 2026,9512,SG250014867,1050100875,7.16,8.01
Day 4 (22 June 2026),22 June 2026,9909,SG250014875,1050100876,3.56,4.17
Day 4 (22 June 2026),22 June 2026,6435,SG250015167,1050100877,24.78,37.77
Day 4 (22 June 2026),22 June 2026,7767,SG250015226,1050100878,18.42,24.89
Day 4 (22 June 2026),22 June 2026,5051,SG250015411,1050100879,31.12,51.16
Day 4 (22 June 2026),22 June 2026,316,SG250015883,1050100881,59.03,96.95
