Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 7 (25 June 2026),25 June 2026,3708,SG250120160,1090161881,21.45,46.68
Day 7 (25 June 2026),25 June 2026,3510,SG250120284,1090161884,22.77,49.53
Day 7 (25 June 2026),25 June 2026,3745,SG250120496,1090161885,21.14,46.14
Day 7 (25 June 2026),25 June 2026,1175,SG250121157,1090161891,42.08,83.11
Day 7 (25 June 2026),25 June 2026,2442,SG250121161,1090161892,30.41,64.89
Day 7 (25 June 2026),25 June 2026,2342,SG250121463,1090161894,31.09,66.33
Day 7 (25 June 2026),25 June 2026,2430,SG250121610,1090161895,30.43,65.06
Day 7 (25 June 2026),25 June 2026,3124,SG250121831,1090161896,25.44,55.08
Day 7 (25 June 2026),25 June 2026,1316,SG250122063,1090161899,40.4,81.08
Day 7 (25 June 2026),25 June 2026,822,SG250122161,1090161901,46.4,88.19
Day 7 (25 June 2026),25 June 2026,4565,SG250122650,1090161907,16.08,34.35
Day 7 (25 June 2026),25 June 2026,2355,SG250123284,1090171771,31.07,66.14
Day 7 (25 June 2026),25 June 2026,5177,SG250123773,1090171774,11.87,25.55
Day 7 (25 June 2026),25 June 2026,3168,SG250123925,1090171775,25.1,54.44
Day 7 (25 June 2026),25 June 2026,1433,SG250124096,1090171778,39.09,79.4
Day 7 (25 June 2026),25 June 2026,1274,SG250124189,1090171780,40.77,81.69
Day 7 (25 June 2026),25 June 2026,6854,SG250124293,1090171781,-3.42,1.42
Day 7 (25 June 2026),25 June 2026,3411,SG250124321,1090171782,23.44,50.95
Day 7 (25 June 2026),25 June 2026,6597,SG250124968,1090171786,0.85,5.12
Day 7 (25 June 2026),25 June 2026,21,SG250124983,1090171787,71.06,99.71
Day 7 (25 June 2026),25 June 2026,3261,SG250125042,1090171788,24.42,53.11
Day 7 (25 June 2026),25 June 2026,3368,SG250125724,1090171792,23.76,51.57
Day 7 (25 June 2026),25 June 2026,3849,SG250125747,1090171793,20.53,44.65
Day 7 (25 June 2026),25 June 2026,6725,SG250125939,1090171794,-0.83,3.28
Day 7 (25 June 2026),25 June 2026,4966,SG250126004,1090171795,13.18,28.58
Day 7 (25 June 2026),25 June 2026,756,SG250126882,1090171802,47.38,89.14
Day 7 (25 June 2026),25 June 2026,6242,SG250127143,1090171804,4.56,10.23
Day 7 (25 June 2026),25 June 2026,92,SG250127162,1090171805,63.72,98.69
Day 7 (25 June 2026),25 June 2026,1768,SG250127274,1090171806,35.8,74.58
Day 7 (25 June 2026),25 June 2026,5020,SG250127305,1090171807,12.85,27.8
Day 7 (25 June 2026),25 June 2026,6040,SG250127464,1090171808,6.18,13.13
Day 7 (25 June 2026),25 June 2026,6299,SG250127730,1090171810,4.2,9.41
Day 7 (25 June 2026),25 June 2026,4366,SG250128067,1090171811,17.18,37.21
Day 7 (25 June 2026),25 June 2026,2193,SG250128279,1090171813,32.13,68.47
Day 7 (25 June 2026),25 June 2026,4875,SG250128483,1090171816,13.87,29.89
Day 7 (25 June 2026),25 June 2026,6379,SG250129295,1090171821,3.24,8.26
Day 7 (25 June 2026),25 June 2026,5263,SG250129327,1090171822,11.46,24.31
Day 7 (25 June 2026),25 June 2026,3617,SG250129355,1090171823,22.09,47.99
Day 7 (25 June 2026),25 June 2026,3807,SG250129760,1090171825,20.82,45.25
Day 7 (25 June 2026),25 June 2026,6270,SG250129848,1090171827,4.46,9.82
Day 7 (25 June 2026),25 June 2026,3799,SG250130505,1090171831,20.83,45.37
Day 7 (25 June 2026),25 June 2026,3489,SG250130559,1090171833,22.82,49.83
Day 7 (25 June 2026),25 June 2026,3186,SG250130707,1090171835,24.81,54.19
Day 7 (25 June 2026),25 June 2026,5975,SG250131062,1090171837,6.83,14.07
Day 7 (25 June 2026),25 June 2026,5156,SG250131470,1090171840,12.14,25.85
Day 7 (25 June 2026),25 June 2026,3929,SG250131483,1090171841,20.14,43.5
Day 7 (25 June 2026),25 June 2026,3981,SG250131550,1090171842,19.82,42.75
Day 7 (25 June 2026),25 June 2026,2513,SG250131618,1090171843,29.79,63.87
Day 7 (25 June 2026),25 June 2026,4624,SG250132106,1090171847,15.52,33.5
Day 7 (25 June 2026),25 June 2026,3459,SG250132642,1090171850,23.11,50.26
Day 7 (25 June 2026),25 June 2026,6790,SG250132998,1090171851,-1.89,2.34
Day 7 (25 June 2026),25 June 2026,6033,SG250133079,1090171853,6.23,13.23
Day 7 (25 June 2026),25 June 2026,3937,SG250133448,1090171855,20.13,43.38
Day 7 (25 June 2026),25 June 2026,5386,SG250133468,1090171856,10.51,22.54
Day 7 (25 June 2026),25 June 2026,3220,SG250133610,1090171857,24.72,53.7
Day 7 (25 June 2026),25 June 2026,4442,SG250133739,1090171859,16.78,36.12
Day 7 (25 June 2026),25 June 2026,4836,SG250133764,1090171860,14.17,30.45
Day 7 (25 June 2026),25 June 2026,3079,SG250135753,1090171863,25.76,55.72
Day 7 (25 June 2026),25 June 2026,6584,SG250137163,1090171870,1.03,5.31
Day 7 (25 June 2026),25 June 2026,2838,SG250137893,1090171871,27.44,59.19
Day 7 (25 June 2026),25 June 2026,4102,SG250138621,1090171872,18.87,41.01
Day 7 (25 June 2026),25 June 2026,6400,SG250139334,1090171874,3.19,7.95
Day 7 (25 June 2026),25 June 2026,6494,SG250140652,1090171882,2.17,6.6
Day 7 (25 June 2026),25 June 2026,6260,SG250141536,1090171883,4.52,9.97
Day 7 (25 June 2026),25 June 2026,6610,SG250142401,1090171887,0.78,4.93
Day 7 (25 June 2026),25 June 2026,3990,SG250142418,1090171888,19.8,42.62
Day 7 (25 June 2026),25 June 2026,6651,SG250142677,1090171892,0.23,4.34
Day 7 (25 June 2026),25 June 2026,5788,SG250143134,1090171894,7.88,16.76
Day 7 (25 June 2026),25 June 2026,547,SG250143318,1090171896,50.44,92.15
Day 7 (25 June 2026),25 June 2026,1541,SG250144353,1090171897,38.09,77.85
Day 7 (25 June 2026),25 June 2026,6770,SG250144740,1090171900,-1.49,2.63
Day 7 (25 June 2026),25 June 2026,4194,SG250145514,1090171903,18.45,39.69
Day 7 (25 June 2026),25 June 2026,2244,SG250146433,1090171907,31.79,67.74
Day 7 (25 June 2026),25 June 2026,6350,SG250146551,1090171909,3.81,8.67
Day 7 (25 June 2026),25 June 2026,1596,SG250147044,1090171912,37.46,77.06
Day 7 (25 June 2026),25 June 2026,5085,SG250147338,1090171913,12.48,26.87
Day 7 (25 June 2026),25 June 2026,1770,SG250147355,1090171914,35.78,74.55
Day 7 (25 June 2026),25 June 2026,6913,SG250148599,1090171922,-5.77,0.58
Day 7 (25 June 2026),25 June 2026,3443,SG250149264,1090171923,23.14,50.49
Day 7 (25 June 2026),25 June 2026,3739,SG250106956,1100161909,21.15,46.23
Day 7 (25 June 2026),25 June 2026,1771,SG250107535,1100161914,35.78,74.54
Day 7 (25 June 2026),25 June 2026,4152,SG250107570,1100161916,18.72,40.29
Day 7 (25 June 2026),25 June 2026,3754,SG250107695,1100161918,21.13,46.02
Day 7 (25 June 2026),25 June 2026,892,SG250108047,1100161920,45.41,87.18
Day 7 (25 June 2026),25 June 2026,4024,SG250108097,1100161921,19.48,42.13
Day 7 (25 June 2026),25 June 2026,439,SG250108201,1100161922,52.43,93.7
Day 7 (25 June 2026),25 June 2026,3861,SG250108596,1100161925,20.49,44.48
Day 7 (25 June 2026),25 June 2026,3995,SG250108890,1100161927,19.79,42.55
Day 7 (25 June 2026),25 June 2026,1992,SG250108944,1100161928,33.83,71.36
Day 7 (25 June 2026),25 June 2026,4833,SG250109043,1100161929,14.18,30.49
Day 7 (25 June 2026),25 June 2026,3572,SG250109143,1100161930,22.41,48.63
Day 7 (25 June 2026),25 June 2026,6472,SG250109418,1100161931,2.34,6.92
Day 7 (25 June 2026),25 June 2026,1392,SG250109461,1100161932,39.44,79.99
Day 7 (25 June 2026),25 June 2026,5322,SG250109767,1100161935,10.89,23.46
Day 7 (25 June 2026),25 June 2026,3048,SG250110249,1100161941,26.05,56.17
Day 7 (25 June 2026),25 June 2026,4033,SG250110259,1100161942,19.46,42.0
Day 7 (25 June 2026),25 June 2026,2149,SG250110478,1100161943,32.46,69.1
Day 7 (25 June 2026),25 June 2026,1189,SG250110555,1100161944,41.79,82.91
Day 7 (25 June 2026),25 June 2026,599,SG250110741,1100161946,49.74,91.4
Day 7 (25 June 2026),25 June 2026,2961,SG250110974,1100161949,26.47,57.42
Day 7 (25 June 2026),25 June 2026,1179,SG250111159,1100161950,42.07,83.06
Day 7 (25 June 2026),25 June 2026,3746,SG250111168,1100161951,21.14,46.13
Day 7 (25 June 2026),25 June 2026,2678,SG250111611,1100161958,28.48,61.49
Day 7 (25 June 2026),25 June 2026,3578,SG250112037,1100161960,22.18,48.55
Day 7 (25 June 2026),25 June 2026,2214,SG250112381,1100161963,32.09,68.17
Day 7 (25 June 2026),25 June 2026,3725,SG250112509,1100161964,21.4,46.43
Day 7 (25 June 2026),25 June 2026,4156,SG250112698,1100161965,18.52,40.23
Day 7 (25 June 2026),25 June 2026,6576,SG250112707,1100161966,1.18,5.42
Day 7 (25 June 2026),25 June 2026,6623,SG250112772,1100161968,0.56,4.75
Day 7 (25 June 2026),25 June 2026,1910,SG250113116,1100161971,34.73,72.54
Day 7 (25 June 2026),25 June 2026,3369,SG250113283,1100161973,23.76,51.55
Day 7 (25 June 2026),25 June 2026,5221,SG250113332,1100161975,11.54,24.91
Day 7 (25 June 2026),25 June 2026,5091,SG250113454,1100161978,12.47,26.78
Day 7 (25 June 2026),25 June 2026,3662,SG250113455,1100161979,21.78,47.34
Day 7 (25 June 2026),25 June 2026,1551,SG250113502,1100161980,38.06,77.7
Day 7 (25 June 2026),25 June 2026,575,SG250113654,1100161982,50.08,91.74
Day 7 (25 June 2026),25 June 2026,3138,SG250113790,1100161983,25.18,54.88
Day 7 (25 June 2026),25 June 2026,152,SG250113830,1100161984,61.04,97.83
Day 7 (25 June 2026),25 June 2026,5131,SG250113964,1100161986,12.18,26.21
Day 7 (25 June 2026),25 June 2026,2514,SG250114258,1100161990,29.79,63.85
Day 7 (25 June 2026),25 June 2026,5038,SG250114402,1100161993,12.82,27.55
Day 7 (25 June 2026),25 June 2026,6563,SG250114416,1100161994,1.45,5.61
Day 7 (25 June 2026),25 June 2026,1632,SG250114957,1100161996,37.1,76.54
Day 7 (25 June 2026),25 June 2026,4637,SG250114963,1100161997,15.48,33.31
Day 7 (25 June 2026),25 June 2026,4065,SG250115428,1100162000,19.16,41.54
Day 7 (25 June 2026),25 June 2026,3559,SG250115689,1100162003,22.44,48.82
Day 7 (25 June 2026),25 June 2026,778,SG250115840,1100162006,47.06,88.82
Day 7 (25 June 2026),25 June 2026,2475,SG250115993,1100162008,30.1,64.41
Day 7 (25 June 2026),25 June 2026,905,SG250116004,1100162009,45.12,87.0
Day 7 (25 June 2026),25 June 2026,429,SG250116048,1100162010,52.74,93.84
Day 7 (25 June 2026),25 June 2026,896,SG250116070,1100162011,45.4,87.13
Day 7 (25 June 2026),25 June 2026,3626,SG250116187,1100162016,22.04,47.86
Day 7 (25 June 2026),25 June 2026,964,SG250116272,1100162018,44.71,86.15
Day 7 (25 June 2026),25 June 2026,6138,SG250116647,1100162020,5.5,11.72
Day 7 (25 June 2026),25 June 2026,3242,SG250116726,1100162022,24.46,53.38
Day 7 (25 June 2026),25 June 2026,2974,SG250116814,1100162024,26.44,57.24
Day 7 (25 June 2026),25 June 2026,3352,SG250117121,1100162025,23.79,51.8
Day 7 (25 June 2026),25 June 2026,4577,SG250117248,1100162026,15.84,34.18
Day 7 (25 June 2026),25 June 2026,1271,SG250117654,1100162029,40.78,81.73
Day 7 (25 June 2026),25 June 2026,3193,SG250118434,1100162034,24.79,54.09
Day 7 (25 June 2026),25 June 2026,6221,SG250118699,1100162039,4.84,10.53
Day 7 (25 June 2026),25 June 2026,5226,SG250118902,1100162040,11.52,24.84
Day 7 (25 June 2026),25 June 2026,801,SG250118951,1100162041,46.72,88.49
Day 7 (25 June 2026),25 June 2026,4732,SG250119071,1100162042,14.86,31.95
Day 7 (25 June 2026),25 June 2026,3780,SG250119315,1100162044,21.09,45.64
Day 7 (25 June 2026),25 June 2026,4244,SG250119632,1100162046,18.11,38.97
Day 7 (25 June 2026),25 June 2026,1367,SG250119734,1100162047,39.76,80.35
Day 7 (25 June 2026),25 June 2026,3930,SG250120222,1100162048,20.14,43.48
Day 7 (25 June 2026),25 June 2026,3591,SG250120595,1100162051,22.14,48.36
Day 7 (25 June 2026),25 June 2026,4343,SG250120649,1100162052,17.46,37.54
Day 7 (25 June 2026),25 June 2026,5827,SG250120916,1100162056,7.79,16.2
Day 7 (25 June 2026),25 June 2026,1135,SG250120993,1100162057,42.41,83.69
Day 7 (25 June 2026),25 June 2026,2043,SG250121255,1100162060,33.44,70.63
Day 7 (25 June 2026),25 June 2026,1678,SG250121575,1100162063,36.75,75.88
Day 7 (25 June 2026),25 June 2026,3179,SG250123242,1100171929,24.84,54.29
Day 7 (25 June 2026),25 June 2026,1036,SG250123293,1100171930,43.73,85.11
Day 7 (25 June 2026),25 June 2026,578,SG250123474,1100171932,50.07,91.7
Day 7 (25 June 2026),25 June 2026,802,SG250123640,1100171933,46.72,88.48
Day 7 (25 June 2026),25 June 2026,3713,SG250123869,1100171934,21.44,46.61
Day 7 (25 June 2026),25 June 2026,2445,SG250124304,1100171939,30.4,64.84
Day 7 (25 June 2026),25 June 2026,253,SG250124684,1100171940,57.39,96.38
Day 7 (25 June 2026),25 June 2026,5172,SG250124830,1100171941,11.88,25.62
Day 7 (25 June 2026),25 June 2026,4048,SG250125414,1100171945,19.42,41.79
Day 7 (25 June 2026),25 June 2026,2629,SG250125498,1100171947,28.81,62.2
Day 7 (25 June 2026),25 June 2026,6779,SG250125558,1100171948,-1.79,2.5
Day 7 (25 June 2026),25 June 2026,814,SG250125656,1100171949,46.42,88.31
Day 7 (25 June 2026),25 June 2026,6522,SG250125707,1100171950,1.84,6.2
Day 7 (25 June 2026),25 June 2026,2286,SG250126111,1100171954,31.44,67.13
Day 7 (25 June 2026),25 June 2026,4780,SG250126219,1100171955,14.5,31.26
Day 7 (25 June 2026),25 June 2026,5173,SG250126785,1100171956,11.88,25.6
Day 7 (25 June 2026),25 June 2026,6446,SG250126920,1100171958,2.78,7.29
Day 7 (25 June 2026),25 June 2026,3613,SG250127399,1100171961,22.1,48.04
Day 7 (25 June 2026),25 June 2026,5724,SG250127617,1100171962,8.44,17.68
Day 7 (25 June 2026),25 June 2026,2488,SG250128129,1100171964,30.08,64.23
Day 7 (25 June 2026),25 June 2026,96,SG250128155,1100171965,63.69,98.63
Day 7 (25 June 2026),25 June 2026,803,SG250128456,1100171968,46.72,88.46
Day 7 (25 June 2026),25 June 2026,6265,SG250129042,1100171970,4.51,9.9
Day 7 (25 June 2026),25 June 2026,4952,SG250129895,1100171972,13.44,28.78
Day 7 (25 June 2026),25 June 2026,4248,SG250130030,1100171974,18.08,38.91
Day 7 (25 June 2026),25 June 2026,1480,SG250130233,1100171977,38.74,78.73
Day 7 (25 June 2026),25 June 2026,3962,SG250130742,1100171980,20.07,43.02
Day 7 (25 June 2026),25 June 2026,4221,SG250131081,1100171983,18.16,39.3
Day 7 (25 June 2026),25 June 2026,4404,SG250131456,1100171989,17.12,36.67
Day 7 (25 June 2026),25 June 2026,5073,SG250131537,1100171990,12.51,27.04
Day 7 (25 June 2026),25 June 2026,4103,SG250131566,1100171991,18.87,41.0
Day 7 (25 June 2026),25 June 2026,3759,SG250131824,1100171993,21.12,45.94
Day 7 (25 June 2026),25 June 2026,5952,SG250132042,1100171995,6.89,14.4
Day 7 (25 June 2026),25 June 2026,5879,SG250132213,1100171999,7.45,15.45
Day 7 (25 June 2026),25 June 2026,2421,SG250132732,1100172002,30.44,65.19
Day 7 (25 June 2026),25 June 2026,2651,SG250132995,1100172004,28.76,61.88
Day 7 (25 June 2026),25 June 2026,5696,SG250133162,1100172006,8.51,18.08
Day 7 (25 June 2026),25 June 2026,3172,SG250133974,1100172009,25.09,54.39
Day 7 (25 June 2026),25 June 2026,2300,SG250134107,1100172011,31.41,66.93
Day 7 (25 June 2026),25 June 2026,3544,SG250134113,1100172012,22.47,49.04
Day 7 (25 June 2026),25 June 2026,5750,SG250134527,1100172013,8.2,17.3
Day 7 (25 June 2026),25 June 2026,6424,SG250135789,1100172015,2.89,7.61
Day 7 (25 June 2026),25 June 2026,4461,SG250136074,1100172016,16.54,35.85
Day 7 (25 June 2026),25 June 2026,3053,SG250136247,1100172018,25.83,56.1
Day 7 (25 June 2026),25 June 2026,5216,SG250136948,1100172022,11.76,24.99
Day 7 (25 June 2026),25 June 2026,1484,SG250139190,1100172030,38.7,78.67
Day 7 (25 June 2026),25 June 2026,6747,SG250139954,1100172032,-1.13,2.96
Day 7 (25 June 2026),25 June 2026,6165,SG250140029,1100172033,5.19,11.33
Day 7 (25 June 2026),25 June 2026,2704,SG250140827,1100172035,28.43,61.12
Day 7 (25 June 2026),25 June 2026,4074,SG250141249,1100172036,19.14,41.41
Day 7 (25 June 2026),25 June 2026,1374,SG250142249,1100172041,39.75,80.25
Day 7 (25 June 2026),25 June 2026,6343,SG250142779,1100172045,3.83,8.77
Day 7 (25 June 2026),25 June 2026,5680,SG250143743,1100172050,8.56,18.31
Day 7 (25 June 2026),25 June 2026,5828,SG250143948,1100172052,7.79,16.18
Day 7 (25 June 2026),25 June 2026,6632,SG250144085,1100172054,0.5,4.62
Day 7 (25 June 2026),25 June 2026,868,SG250144114,1100172055,45.76,87.53
Day 7 (25 June 2026),25 June 2026,908,SG250145710,1100172061,45.1,86.95
Day 7 (25 June 2026),25 June 2026,6918,SG250146133,1100172064,-6.11,0.5
Day 7 (25 June 2026),25 June 2026,1151,SG250146611,1100172068,42.38,83.46
Day 7 (25 June 2026),25 June 2026,2522,SG250146668,1100172069,29.77,63.74
Day 7 (25 June 2026),25 June 2026,1426,SG250147600,1100172072,39.1,79.5
Day 7 (25 June 2026),25 June 2026,5002,SG250148931,1100172081,13.11,28.06
Day 7 (25 June 2026),25 June 2026,4740,SG250150061,1100172084,14.82,31.83
Day 7 (25 June 2026),25 June 2026,5561,SG250150216,1100172085,9.51,20.02
Day 7 (25 June 2026),25 June 2026,2540,SG250107050,1110162069,29.49,63.48
Day 7 (25 June 2026),25 June 2026,2768,SG250107053,1110162070,28.08,60.2
Day 7 (25 June 2026),25 June 2026,3022,SG250107075,1110162071,26.11,56.54
Day 7 (25 June 2026),25 June 2026,5323,SG250107177,1110162072,10.89,23.45
Day 7 (25 June 2026),25 June 2026,3370,SG250107184,1110162073,23.76,51.54
Day 7 (25 June 2026),25 June 2026,5562,SG250107215,1110162075,9.51,20.01
Day 7 (25 June 2026),25 June 2026,339,SG250107300,1110162076,55.07,95.14
Day 7 (25 June 2026),25 June 2026,3164,SG250107541,1110162078,25.11,54.5
Day 7 (25 June 2026),25 June 2026,10,SG250107775,1110162081,75.0,99.87
Day 7 (25 June 2026),25 June 2026,1287,SG250108138,1110162085,40.74,81.5
Day 7 (25 June 2026),25 June 2026,2142,SG250108189,1110162086,32.47,69.2
Day 7 (25 June 2026),25 June 2026,1561,SG250108384,1110162089,37.79,77.56
Day 7 (25 June 2026),25 June 2026,6600,SG250108504,1110162090,0.84,5.08
Day 7 (25 June 2026),25 June 2026,3726,SG250108550,1110162092,21.4,46.42
Day 7 (25 June 2026),25 June 2026,292,SG250108674,1110162093,56.07,95.81
Day 7 (25 June 2026),25 June 2026,5302,SG250108684,1110162095,11.13,23.75
Day 7 (25 June 2026),25 June 2026,5393,SG250109413,1110162103,10.5,22.44
Day 7 (25 June 2026),25 June 2026,2972,SG250109542,1110162106,26.45,57.26
Day 7 (25 June 2026),25 June 2026,5426,SG250109658,1110162109,10.43,21.96
Day 7 (25 June 2026),25 June 2026,2476,SG250109660,1110162110,30.1,64.4
Day 7 (25 June 2026),25 June 2026,4893,SG250109669,1110162111,13.83,29.63
Day 7 (25 June 2026),25 June 2026,312,SG250109954,1110162114,55.4,95.53
Day 7 (25 June 2026),25 June 2026,2370,SG250110068,1110162117,30.79,65.92
Day 7 (25 June 2026),25 June 2026,1576,SG250110116,1110162119,37.75,77.34
Day 7 (25 June 2026),25 June 2026,4571,SG250110171,1110162120,15.86,34.26
Day 7 (25 June 2026),25 June 2026,1160,SG250110273,1110162122,42.1,83.33
Day 7 (25 June 2026),25 June 2026,3076,SG250110316,1110162125,25.77,55.77
Day 7 (25 June 2026),25 June 2026,4625,SG250110441,1110162127,15.52,33.49
Day 7 (25 June 2026),25 June 2026,1262,SG250110447,1110162128,41.07,81.86
Day 7 (25 June 2026),25 June 2026,4457,SG250110467,1110162129,16.74,35.9
Day 7 (25 June 2026),25 June 2026,2272,SG250110583,1110162131,31.46,67.33
Day 7 (25 June 2026),25 June 2026,1687,SG250110620,1110162134,36.73,75.75
Day 7 (25 June 2026),25 June 2026,2061,SG250110698,1110162135,33.4,70.37
Day 7 (25 June 2026),25 June 2026,452,SG250110846,1110162138,52.09,93.51
Day 7 (25 June 2026),25 June 2026,6593,SG250110995,1110162141,0.89,5.18
Day 7 (25 June 2026),25 June 2026,1766,SG250111022,1110162144,35.82,74.61
Day 7 (25 June 2026),25 June 2026,6912,SG250111037,1110162145,-5.76,0.59
Day 7 (25 June 2026),25 June 2026,3747,SG250111195,1110162147,21.14,46.12
Day 7 (25 June 2026),25 June 2026,6495,SG250111254,1110162148,2.17,6.59
Day 7 (25 June 2026),25 June 2026,4616,SG250111470,1110162150,15.54,33.62
Day 7 (25 June 2026),25 June 2026,5082,SG250111521,1110162152,12.49,26.91
Day 7 (25 June 2026),25 June 2026,6194,SG250111544,1110162153,4.9,10.92
Day 7 (25 June 2026),25 June 2026,2102,SG250111556,1110162155,32.82,69.78
Day 7 (25 June 2026),25 June 2026,5132,SG250111660,1110162156,12.18,26.19
Day 7 (25 June 2026),25 June 2026,4940,SG250111761,1110162159,13.48,28.96
Day 7 (25 June 2026),25 June 2026,4405,SG250111804,1110162160,17.12,36.65
Day 7 (25 June 2026),25 June 2026,6333,SG250111851,1110162161,3.87,8.92
Day 7 (25 June 2026),25 June 2026,2710,SG250111930,1110162163,28.41,61.03
Day 7 (25 June 2026),25 June 2026,6073,SG250111942,1110162164,5.86,12.66
Day 7 (25 June 2026),25 June 2026,5731,SG250111973,1110162165,8.23,17.58
Day 7 (25 June 2026),25 June 2026,5336,SG250112217,1110162168,10.88,23.26
Day 7 (25 June 2026),25 June 2026,3469,SG250112601,1110162172,23.08,50.12
Day 7 (25 June 2026),25 June 2026,110,SG250112675,1110162174,63.03,98.43
Day 7 (25 June 2026),25 June 2026,2880,SG250112803,1110162175,27.12,58.59
Day 7 (25 June 2026),25 June 2026,6186,SG250112845,1110162176,5.15,11.03
Day 7 (25 June 2026),25 June 2026,6533,SG250112942,1110162178,1.58,6.04
Day 7 (25 June 2026),25 June 2026,5840,SG250112977,1110162179,7.56,16.01
Day 7 (25 June 2026),25 June 2026,4231,SG250113015,1110162181,18.14,39.15
Day 7 (25 June 2026),25 June 2026,1840,SG250113024,1110162182,35.13,73.55
Day 7 (25 June 2026),25 June 2026,5227,SG250113432,1110162184,11.52,24.83
Day 7 (25 June 2026),25 June 2026,2069,SG250113548,1110162188,33.12,70.25
Day 7 (25 June 2026),25 June 2026,3549,SG250113696,1110162190,22.46,48.96
Day 7 (25 June 2026),25 June 2026,6433,SG250113769,1110162191,2.85,7.48
Day 7 (25 June 2026),25 June 2026,5563,SG250113953,1110162193,9.51,19.99
Day 7 (25 June 2026),25 June 2026,3998,SG250114122,1110162196,19.78,42.51
Day 7 (25 June 2026),25 June 2026,2881,SG250114247,1110162197,27.12,58.57
Day 7 (25 June 2026),25 June 2026,1997,SG250114255,1110162198,33.8,71.29
Day 7 (25 June 2026),25 June 2026,3526,SG250114281,1110162199,22.51,49.3
Day 7 (25 June 2026),25 June 2026,2868,SG250114315,1110162200,27.15,58.76
Day 7 (25 June 2026),25 June 2026,2908,SG250114316,1110162201,27.06,58.18
Day 7 (25 June 2026),25 June 2026,3982,SG250114409,1110162203,19.82,42.74
Day 7 (25 June 2026),25 June 2026,6034,SG250114717,1110162211,6.23,13.22
Day 7 (25 June 2026),25 June 2026,3786,SG250114761,1110162214,21.08,45.56
Day 7 (25 June 2026),25 June 2026,2839,SG250114849,1110162216,27.44,59.18
Day 7 (25 June 2026),25 June 2026,3781,SG250114956,1110162218,21.09,45.63
Day 7 (25 June 2026),25 June 2026,358,SG250115323,1110162222,54.41,94.86
Day 7 (25 June 2026),25 June 2026,5505,SG250115603,1110162225,9.82,20.83
Day 7 (25 June 2026),25 June 2026,498,SG250115656,1110162226,51.4,92.85
Day 7 (25 June 2026),25 June 2026,4821,SG250115855,1110162229,14.39,30.67
Day 7 (25 June 2026),25 June 2026,6204,SG250115988,1110162231,4.88,10.77
Day 7 (25 June 2026),25 June 2026,5517,SG250116215,1110162234,9.8,20.66
Day 7 (25 June 2026),25 June 2026,3068,SG250116301,1110162235,25.79,55.88
Day 7 (25 June 2026),25 June 2026,2724,SG250116307,1110162236,28.16,60.83
Day 7 (25 June 2026),25 June 2026,4075,SG250116439,1110162241,19.14,41.4
Day 7 (25 June 2026),25 June 2026,2812,SG250116479,1110162242,27.5,59.57
Day 7 (25 June 2026),25 June 2026,4996,SG250116497,1110162243,13.12,28.15
Day 7 (25 June 2026),25 June 2026,2297,SG250116759,1110162248,31.42,66.97
Day 7 (25 June 2026),25 June 2026,1030,SG250116905,1110162250,43.74,85.2
Day 7 (25 June 2026),25 June 2026,3262,SG250116995,1110162251,24.42,53.09
Day 7 (25 June 2026),25 June 2026,4319,SG250117152,1110162253,17.51,37.89
Day 7 (25 June 2026),25 June 2026,3931,SG250117158,1110162254,20.14,43.47
Day 7 (25 June 2026),25 June 2026,1025,SG250117544,1110162259,43.75,85.27
Day 7 (25 June 2026),25 June 2026,1858,SG250117546,1110162260,35.09,73.29
Day 7 (25 June 2026),25 June 2026,2894,SG250117726,1110162262,27.1,58.39
Day 7 (25 June 2026),25 June 2026,427,SG250117802,1110162265,52.77,93.87
Day 7 (25 June 2026),25 June 2026,4025,SG250117911,1110162266,19.48,42.12
Day 7 (25 June 2026),25 June 2026,6477,SG250117970,1110162268,2.23,6.85
Day 7 (25 June 2026),25 June 2026,6530,SG250117996,1110162270,1.74,6.08
Day 7 (25 June 2026),25 June 2026,5133,SG250118095,1110162272,12.18,26.18
Day 7 (25 June 2026),25 June 2026,2078,SG250118120,1110162274,33.11,70.12
Day 7 (25 June 2026),25 June 2026,2436,SG250118178,1110162276,30.42,64.97
Day 7 (25 June 2026),25 June 2026,2562,SG250118356,1110162280,29.44,63.16
Day 7 (25 June 2026),25 June 2026,2931,SG250118424,1110162281,26.78,57.85
Day 7 (25 June 2026),25 June 2026,1421,SG250118455,1110162282,39.11,79.57
Day 7 (25 June 2026),25 June 2026,5996,SG250118533,1110162284,6.54,13.77
Day 7 (25 June 2026),25 June 2026,6866,SG250118744,1110162285,-3.84,1.25
Day 7 (25 June 2026),25 June 2026,3243,SG250118946,1110162288,24.46,53.37
Day 7 (25 June 2026),25 June 2026,1026,SG250119061,1110162290,43.75,85.26
Day 7 (25 June 2026),25 June 2026,1192,SG250119084,1110162291,41.77,82.87
Day 7 (25 June 2026),25 June 2026,6731,SG250119086,1110162292,-0.98,3.19
Day 7 (25 June 2026),25 June 2026,5885,SG250119148,1110162294,7.39,15.36
Day 7 (25 June 2026),25 June 2026,786,SG250119254,1110162296,46.76,88.71
Day 7 (25 June 2026),25 June 2026,1087,SG250119300,1110162297,43.06,84.38
Day 7 (25 June 2026),25 June 2026,797,SG250119337,1110162298,46.73,88.55
Day 7 (25 June 2026),25 June 2026,1072,SG250119422,1110162299,43.09,84.59
