Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 6 (24 June 2026),24 June 2026,5629,SG250086049,1040140907,22.77,37.92
Day 6 (24 June 2026),24 June 2026,5256,SG250086230,1040140909,24.46,42.04
Day 6 (24 June 2026),24 June 2026,8153,SG250086615,1040140911,7.52,10.08
Day 6 (24 June 2026),24 June 2026,7411,SG250086812,1040140914,13.1,18.27
Day 6 (24 June 2026),24 June 2026,4340,SG250086935,1040140916,29.37,52.14
Day 6 (24 June 2026),24 June 2026,4910,SG250087107,1040140917,26.39,45.85
Day 6 (24 June 2026),24 June 2026,982,SG250087168,1040140918,50.4,89.18
Day 6 (24 June 2026),24 June 2026,3838,SG250087301,1040140919,31.82,57.68
Day 6 (24 June 2026),24 June 2026,4121,SG250087360,1040140921,30.45,54.56
Day 6 (24 June 2026),24 June 2026,1148,SG250087468,1040140924,49.04,87.35
Day 6 (24 June 2026),24 June 2026,4843,SG250087524,1040140925,26.75,46.59
Day 6 (24 June 2026),24 June 2026,6802,SG250087662,1040140927,16.73,24.98
Day 6 (24 June 2026),24 June 2026,5545,SG250087670,1040140928,23.11,38.85
Day 6 (24 June 2026),24 June 2026,2340,SG250088055,1040140930,40.09,74.2
Day 6 (24 June 2026),24 June 2026,9051,SG250088081,1040140932,-7.73,0.18
Day 6 (24 June 2026),24 June 2026,2295,SG250088205,1040140937,40.42,74.7
Day 6 (24 June 2026),24 June 2026,4730,SG250088275,1040140938,27.17,47.84
Day 6 (24 June 2026),24 June 2026,5755,SG250088394,1040140939,22.1,36.53
Day 6 (24 June 2026),24 June 2026,8666,SG250088458,1040140941,2.91,4.42
Day 6 (24 June 2026),24 June 2026,2791,SG250088626,1040140943,37.43,69.23
Day 6 (24 June 2026),24 June 2026,2580,SG250088830,1040140945,38.75,71.55
Day 6 (24 June 2026),24 June 2026,7328,SG250089225,1040140947,13.5,19.18
Day 6 (24 June 2026),24 June 2026,3817,SG250089283,1040140950,32.08,57.91
Day 6 (24 June 2026),24 June 2026,3974,SG250089306,1040140951,31.12,56.18
Day 6 (24 June 2026),24 June 2026,5647,SG250089350,1040140952,22.51,37.72
Day 6 (24 June 2026),24 June 2026,1650,SG250089491,1040140955,44.76,81.81
Day 6 (24 June 2026),24 June 2026,8470,SG250089865,1040140959,4.88,6.59
Day 6 (24 June 2026),24 June 2026,3992,SG250090209,1040140962,31.1,55.98
Day 6 (24 June 2026),24 June 2026,4912,SG250090439,1040140963,26.18,45.83
Day 6 (24 June 2026),24 June 2026,1495,SG250090682,1040140969,46.06,83.52
Day 6 (24 June 2026),24 June 2026,7222,SG250090838,1040150796,14.18,20.35
Day 6 (24 June 2026),24 June 2026,5829,SG250091550,1040150799,21.73,35.72
Day 6 (24 June 2026),24 June 2026,6318,SG250091645,1040150800,19.14,30.32
Day 6 (24 June 2026),24 June 2026,6089,SG250091882,1040150803,20.45,32.85
Day 6 (24 June 2026),24 June 2026,5437,SG250091964,1040150805,23.5,40.04
Day 6 (24 June 2026),24 June 2026,8959,SG250092178,1040150808,-1.78,1.19
Day 6 (24 June 2026),24 June 2026,3112,SG250092210,1040150809,35.76,65.68
Day 6 (24 June 2026),24 June 2026,7416,SG250092419,1040150812,12.88,18.21
Day 6 (24 June 2026),24 June 2026,5451,SG250092433,1040150813,23.48,39.89
Day 6 (24 June 2026),24 June 2026,8001,SG250092544,1040150814,8.83,11.76
Day 6 (24 June 2026),24 June 2026,4722,SG250092545,1040150815,27.4,47.93
Day 6 (24 June 2026),24 June 2026,8436,SG250092632,1040150816,5.21,6.96
Day 6 (24 June 2026),24 June 2026,3392,SG250092809,1040150819,34.4,62.6
Day 6 (24 June 2026),24 June 2026,3384,SG250092818,1040150820,34.41,62.68
Day 6 (24 June 2026),24 June 2026,8337,SG250092854,1040150822,5.89,8.05
Day 6 (24 June 2026),24 June 2026,9061,SG250092886,1040150823,-9.42,0.07
Day 6 (24 June 2026),24 June 2026,3667,SG250092933,1040150824,32.77,59.56
Day 6 (24 June 2026),24 June 2026,4906,SG250092948,1040150825,26.4,45.9
Day 6 (24 June 2026),24 June 2026,2412,SG250093246,1040150827,39.74,73.41
Day 6 (24 June 2026),24 June 2026,71,SG250093407,1040150829,67.71,99.23
Day 6 (24 June 2026),24 June 2026,5978,SG250093412,1040150830,20.85,34.07
Day 6 (24 June 2026),24 June 2026,6319,SG250093456,1040150833,19.14,30.31
Day 6 (24 June 2026),24 June 2026,7874,SG250093475,1040150834,9.83,13.16
Day 6 (24 June 2026),24 June 2026,6076,SG250094233,1040150841,20.47,32.99
Day 6 (24 June 2026),24 June 2026,8629,SG250094268,1040150842,3.44,4.83
Day 6 (24 June 2026),24 June 2026,8635,SG250094324,1040150843,3.39,4.77
Day 6 (24 June 2026),24 June 2026,4899,SG250094351,1040150844,26.42,45.97
Day 6 (24 June 2026),24 June 2026,3697,SG250094352,1040150845,32.69,59.23
Day 6 (24 June 2026),24 June 2026,8331,SG250095226,1040150848,6.09,8.12
Day 6 (24 June 2026),24 June 2026,5182,SG250095280,1040150849,24.81,42.85
Day 6 (24 June 2026),24 June 2026,7694,SG250095354,1040150851,11.16,15.14
Day 6 (24 June 2026),24 June 2026,7488,SG250095481,1040150852,12.51,17.42
Day 6 (24 June 2026),24 June 2026,7876,SG250095533,1040150854,9.82,13.14
Day 6 (24 June 2026),24 June 2026,6724,SG250095560,1040150855,17.11,25.84
Day 6 (24 June 2026),24 June 2026,7378,SG250095563,1040150856,13.19,18.63
Day 6 (24 June 2026),24 June 2026,7031,SG250095734,1040150859,15.18,22.46
Day 6 (24 June 2026),24 June 2026,5078,SG250095822,1040150861,25.45,44.0
Day 6 (24 June 2026),24 June 2026,425,SG250095824,1040150862,57.39,95.32
Day 6 (24 June 2026),24 June 2026,8870,SG250095932,1040150864,0.19,2.17
Day 6 (24 June 2026),24 June 2026,3885,SG250095987,1040150865,31.75,57.16
Day 6 (24 June 2026),24 June 2026,6141,SG250096159,1040150868,20.15,32.27
Day 6 (24 June 2026),24 June 2026,4281,SG250096257,1040150870,29.51,52.79
Day 6 (24 June 2026),24 June 2026,8451,SG250096266,1040150871,5.17,6.79
Day 6 (24 June 2026),24 June 2026,6523,SG250096462,1040150875,18.13,28.06
Day 6 (24 June 2026),24 June 2026,3403,SG250096615,1040150878,34.14,62.48
Day 6 (24 June 2026),24 June 2026,9034,SG250096663,1040150879,-5.11,0.36
Day 6 (24 June 2026),24 June 2026,8452,SG250096791,1040150883,5.17,6.78
Day 6 (24 June 2026),24 June 2026,1567,SG250096805,1040150884,45.42,82.73
Day 6 (24 June 2026),24 June 2026,697,SG250097127,1040150887,53.73,92.32
Day 6 (24 June 2026),24 June 2026,3975,SG250097279,1040150889,31.12,56.17
Day 6 (24 June 2026),24 June 2026,7883,SG250097284,1040150890,9.81,13.06
Day 6 (24 June 2026),24 June 2026,1514,SG250097398,1040150892,45.75,83.31
Day 6 (24 June 2026),24 June 2026,9030,SG250097510,1040150893,-4.74,0.41
Day 6 (24 June 2026),24 June 2026,4401,SG250097545,1040150895,29.06,51.47
Day 6 (24 June 2026),24 June 2026,2984,SG250097551,1040150896,36.44,67.1
Day 6 (24 June 2026),24 June 2026,8901,SG250097996,1040150898,-0.27,1.83
Day 6 (24 June 2026),24 June 2026,5546,SG250098003,1040150899,23.11,38.84
Day 6 (24 June 2026),24 June 2026,1927,SG250098005,1040150900,42.75,78.76
Day 6 (24 June 2026),24 June 2026,6994,SG250098015,1040150901,15.48,22.87
Day 6 (24 June 2026),24 June 2026,3811,SG250098049,1040150903,32.09,57.97
Day 6 (24 June 2026),24 June 2026,8355,SG250098268,1040150906,5.84,7.85
Day 6 (24 June 2026),24 June 2026,2875,SG250098328,1040150907,37.08,68.3
Day 6 (24 June 2026),24 June 2026,3067,SG250098428,1040150908,36.08,66.18
Day 6 (24 June 2026),24 June 2026,6634,SG250098641,1040150910,17.49,26.84
Day 6 (24 June 2026),24 June 2026,2985,SG250098925,1040150912,36.44,67.09
Day 6 (24 June 2026),24 June 2026,2970,SG250099522,1040150915,36.46,67.25
Day 6 (24 June 2026),24 June 2026,260,SG250099526,1040150916,61.03,97.14
Day 6 (24 June 2026),24 June 2026,6250,SG250099548,1040150917,19.49,31.07
Day 6 (24 June 2026),24 June 2026,8756,SG250099909,1040150919,2.12,3.43
Day 6 (24 June 2026),24 June 2026,2170,SG250100034,1040150920,41.1,76.08
Day 6 (24 June 2026),24 June 2026,4973,SG250100215,1040150922,26.07,45.16
Day 6 (24 June 2026),24 June 2026,1289,SG250100284,1040150923,47.72,85.79
Day 6 (24 June 2026),24 June 2026,6267,SG250100448,1040150924,19.47,30.88
Day 6 (24 June 2026),24 June 2026,9031,SG250100903,1040150928,-4.78,0.4
Day 6 (24 June 2026),24 June 2026,3710,SG250101058,1040150930,32.45,59.09
Day 6 (24 June 2026),24 June 2026,7938,SG250101179,1040150934,9.21,12.45
Day 6 (24 June 2026),24 June 2026,7439,SG250101236,1040150936,12.82,17.96
Day 6 (24 June 2026),24 June 2026,5869,SG250101252,1040150937,21.46,35.27
Day 6 (24 June 2026),24 June 2026,3875,SG250101331,1040150938,31.76,57.27
Day 6 (24 June 2026),24 June 2026,5668,SG250101389,1040150940,22.47,37.49
Day 6 (24 June 2026),24 June 2026,6739,SG250101662,1040150942,16.86,25.68
Day 6 (24 June 2026),24 June 2026,7621,SG250101766,1040150943,11.75,15.95
Day 6 (24 June 2026),24 June 2026,5343,SG250101817,1040150944,24.11,41.08
Day 6 (24 June 2026),24 June 2026,1025,SG250101876,1040150945,50.06,88.71
Day 6 (24 June 2026),24 June 2026,6603,SG250102021,1040150947,17.75,27.18
Day 6 (24 June 2026),24 June 2026,7892,SG250102144,1040150948,9.56,12.96
Day 6 (24 June 2026),24 June 2026,2876,SG250102465,1040150955,37.08,68.29
Day 6 (24 June 2026),24 June 2026,6174,SG250102708,1040150958,20.09,31.91
Day 6 (24 June 2026),24 June 2026,8691,SG250102918,1040150961,2.81,4.15
Day 6 (24 June 2026),24 June 2026,7950,SG250103090,1040150962,9.17,12.32
Day 6 (24 June 2026),24 June 2026,8300,SG250103313,1040150967,6.39,8.46
Day 6 (24 June 2026),24 June 2026,6214,SG250103361,1040150969,19.78,31.47
Day 6 (24 June 2026),24 June 2026,2964,SG250103498,1040150971,36.49,67.32
Day 6 (24 June 2026),24 June 2026,6911,SG250103791,1040150974,15.86,23.78
Day 6 (24 June 2026),24 June 2026,7197,SG250103894,1040150977,14.45,20.63
Day 6 (24 June 2026),24 June 2026,5935,SG250103906,1040150978,21.13,34.55
Day 6 (24 June 2026),24 June 2026,8340,SG250103969,1040150979,5.88,8.02
Day 6 (24 June 2026),24 June 2026,3051,SG250104341,1040150983,36.09,66.36
Day 6 (24 June 2026),24 June 2026,7498,SG250104953,1040150989,12.49,17.31
Day 6 (24 June 2026),24 June 2026,6908,SG250105060,1040150990,16.09,23.81
Day 6 (24 June 2026),24 June 2026,7326,SG250105084,1040150991,13.51,19.2
Day 6 (24 June 2026),24 June 2026,1537,SG250105234,1040150993,45.73,83.06
Day 6 (24 June 2026),24 June 2026,5585,SG250105349,1040150994,22.84,38.41
Day 6 (24 June 2026),24 June 2026,7990,SG250105401,1040150995,8.86,11.88
Day 6 (24 June 2026),24 June 2026,5310,SG250105466,1040150996,24.15,41.44
Day 6 (24 June 2026),24 June 2026,6012,SG250105527,1040150997,20.79,33.7
Day 6 (24 June 2026),24 June 2026,7549,SG250105557,1040150998,12.17,16.74
Day 6 (24 June 2026),24 June 2026,8085,SG250105846,1040150999,8.15,10.83
Day 6 (24 June 2026),24 June 2026,8228,SG250105876,1040151000,6.88,9.25
Day 6 (24 June 2026),24 June 2026,5318,SG250106202,1040151002,24.14,41.35
Day 6 (24 June 2026),24 June 2026,2609,SG250106353,1040151004,38.46,71.23
Day 6 (24 June 2026),24 June 2026,8480,SG250106523,1040151006,4.84,6.47
Day 6 (24 June 2026),24 June 2026,8443,SG250106560,1040151007,5.19,6.88
Day 6 (24 June 2026),24 June 2026,5547,SG250106691,1040151009,23.11,38.83
Day 6 (24 June 2026),24 June 2026,4896,SG250106773,1040151010,26.43,46.01
Day 6 (24 June 2026),24 June 2026,2518,SG250074902,1050140972,39.09,72.24
Day 6 (24 June 2026),24 June 2026,4059,SG250075029,1050140973,30.77,55.24
Day 6 (24 June 2026),24 June 2026,3818,SG250075080,1050140974,32.08,57.9
Day 6 (24 June 2026),24 June 2026,2434,SG250075081,1050140975,39.48,73.16
Day 6 (24 June 2026),24 June 2026,8944,SG250075126,1050140976,-1.2,1.36
Day 6 (24 June 2026),24 June 2026,119,SG250075203,1050140977,65.06,98.7
Day 6 (24 June 2026),24 June 2026,3743,SG250075311,1050140978,32.42,58.72
Day 6 (24 June 2026),24 June 2026,2190,SG250075318,1050140979,41.08,75.85
Day 6 (24 June 2026),24 June 2026,8294,SG250075333,1050140980,6.45,8.53
Day 6 (24 June 2026),24 June 2026,5995,SG250075336,1050140981,20.81,33.88
Day 6 (24 June 2026),24 June 2026,4095,SG250075339,1050140982,30.73,54.84
Day 6 (24 June 2026),24 June 2026,3892,SG250076265,1050140984,31.74,57.08
Day 6 (24 June 2026),24 June 2026,4551,SG250076521,1050140986,28.12,49.81
Day 6 (24 June 2026),24 June 2026,8083,SG250076612,1050140988,8.16,10.85
Day 6 (24 June 2026),24 June 2026,8023,SG250076864,1050140990,8.56,11.52
Day 6 (24 June 2026),24 June 2026,4651,SG250076873,1050140991,27.75,48.71
Day 6 (24 June 2026),24 June 2026,1549,SG250076878,1050140992,45.72,82.93
Day 6 (24 June 2026),24 June 2026,7927,SG250076933,1050140993,9.46,12.57
Day 6 (24 June 2026),24 June 2026,4157,SG250077650,1050140997,30.39,54.16
Day 6 (24 June 2026),24 June 2026,5494,SG250077670,1050140998,23.42,39.41
Day 6 (24 June 2026),24 June 2026,4052,SG250077925,1050140999,30.78,55.32
Day 6 (24 June 2026),24 June 2026,4571,SG250078258,1050141002,28.1,49.59
Day 6 (24 June 2026),24 June 2026,6996,SG250078312,1050141003,15.47,22.84
Day 6 (24 June 2026),24 June 2026,3329,SG250078361,1050141004,34.48,63.29
Day 6 (24 June 2026),24 June 2026,3789,SG250078401,1050141005,32.11,58.22
Day 6 (24 June 2026),24 June 2026,1882,SG250078579,1050141008,43.08,79.25
Day 6 (24 June 2026),24 June 2026,8173,SG250078849,1050141010,7.45,9.86
Day 6 (24 June 2026),24 June 2026,1325,SG250078852,1050141011,47.39,85.4
Day 6 (24 June 2026),24 June 2026,6355,SG250079061,1050141012,19.09,29.91
Day 6 (24 June 2026),24 June 2026,9053,SG250079082,1050141013,-7.76,0.15
Day 6 (24 June 2026),24 June 2026,8208,SG250079287,1050141016,7.11,9.47
Day 6 (24 June 2026),24 June 2026,6936,SG250079326,1050141017,15.8,23.51
Day 6 (24 June 2026),24 June 2026,8797,SG250079422,1050141018,1.48,2.98
Day 6 (24 June 2026),24 June 2026,4289,SG250079840,1050141020,29.46,52.7
Day 6 (24 June 2026),24 June 2026,8036,SG250080290,1050141022,8.52,11.37
Day 6 (24 June 2026),24 June 2026,1235,SG250080328,1050141023,48.07,86.39
Day 6 (24 June 2026),24 June 2026,5535,SG250080333,1050141024,23.12,38.96
Day 6 (24 June 2026),24 June 2026,7367,SG250080383,1050141025,13.42,18.75
Day 6 (24 June 2026),24 June 2026,3655,SG250080443,1050141026,32.79,59.7
Day 6 (24 June 2026),24 June 2026,6695,SG250080488,1050141028,17.15,26.16
Day 6 (24 June 2026),24 June 2026,806,SG250080808,1050141029,52.39,91.12
Day 6 (24 June 2026),24 June 2026,8134,SG250080853,1050141031,7.78,10.29
Day 6 (24 June 2026),24 June 2026,4106,SG250081193,1050141034,30.47,54.72
Day 6 (24 June 2026),24 June 2026,819,SG250081344,1050141036,52.09,90.98
Day 6 (24 June 2026),24 June 2026,3980,SG250081370,1050141037,31.11,56.11
Day 6 (24 June 2026),24 June 2026,7035,SG250081422,1050141038,15.17,22.41
Day 6 (24 June 2026),24 June 2026,1965,SG250081437,1050141039,42.43,78.34
Day 6 (24 June 2026),24 June 2026,5110,SG250081498,1050141040,25.18,43.65
Day 6 (24 June 2026),24 June 2026,4731,SG250081537,1050141042,27.17,47.83
Day 6 (24 June 2026),24 June 2026,8898,SG250081763,1050141044,-0.2,1.86
Day 6 (24 June 2026),24 June 2026,5216,SG250082066,1050141047,24.76,42.48
Day 6 (24 June 2026),24 June 2026,4885,SG250082303,1050141049,26.44,46.13
Day 6 (24 June 2026),24 June 2026,4603,SG250082332,1050141050,27.82,49.24
Day 6 (24 June 2026),24 June 2026,2251,SG250082429,1050141051,40.74,75.18
Day 6 (24 June 2026),24 June 2026,410,SG250082587,1050141053,57.72,95.49
Day 6 (24 June 2026),24 June 2026,8024,SG250082710,1050141054,8.56,11.5
Day 6 (24 June 2026),24 June 2026,6647,SG250083075,1050141056,17.46,26.69
Day 6 (24 June 2026),24 June 2026,6036,SG250083329,1050141057,20.76,33.43
Day 6 (24 June 2026),24 June 2026,4801,SG250083380,1050141058,26.8,47.05
Day 6 (24 June 2026),24 June 2026,1336,SG250083883,1050141059,47.1,85.27
Day 6 (24 June 2026),24 June 2026,8056,SG250084230,1050141061,8.45,11.15
Day 6 (24 June 2026),24 June 2026,7423,SG250084459,1050141064,12.86,18.13
Day 6 (24 June 2026),24 June 2026,6679,SG250084570,1050141066,17.18,26.34
Day 6 (24 June 2026),24 June 2026,2721,SG250084573,1050141067,37.8,70.0
Day 6 (24 June 2026),24 June 2026,983,SG250084644,1050141069,50.4,89.17
Day 6 (24 June 2026),24 June 2026,7183,SG250085394,1050141073,14.47,20.78
Day 6 (24 June 2026),24 June 2026,6696,SG250085401,1050141074,17.15,26.15
Day 6 (24 June 2026),24 June 2026,2809,SG250085547,1050141077,37.41,69.03
Day 6 (24 June 2026),24 June 2026,6808,SG250085689,1050141078,16.51,24.92
Day 6 (24 June 2026),24 June 2026,5613,SG250085718,1050141079,22.79,38.1
Day 6 (24 June 2026),24 June 2026,7268,SG250085874,1050141080,13.84,19.84
Day 6 (24 June 2026),24 June 2026,6886,SG250085985,1050141081,16.14,24.06
Day 6 (24 June 2026),24 June 2026,3711,SG250086856,1050141085,32.45,59.08
Day 6 (24 June 2026),24 June 2026,5207,SG250086875,1050141086,24.77,42.58
Day 6 (24 June 2026),24 June 2026,5564,SG250087273,1050141087,23.08,38.64
Day 6 (24 June 2026),24 June 2026,3616,SG250087705,1050141088,33.09,60.13
Day 6 (24 June 2026),24 June 2026,5784,SG250087767,1050141090,21.81,36.21
Day 6 (24 June 2026),24 June 2026,3692,SG250088350,1050141095,32.72,59.29
Day 6 (24 June 2026),24 June 2026,2175,SG250088404,1050141096,41.09,76.02
Day 6 (24 June 2026),24 June 2026,6795,SG250088418,1050141098,16.76,25.06
Day 6 (24 June 2026),24 June 2026,7550,SG250088550,1050141100,12.17,16.73
Day 6 (24 June 2026),24 June 2026,6471,SG250088924,1050141104,18.44,28.63
Day 6 (24 June 2026),24 June 2026,6292,SG250088953,1050141105,19.41,30.61
Day 6 (24 June 2026),24 June 2026,6625,SG250089063,1050141107,17.51,26.94
Day 6 (24 June 2026),24 June 2026,7556,SG250089074,1050141108,12.16,16.67
Day 6 (24 June 2026),24 June 2026,6116,SG250089080,1050141109,20.2,32.55
Day 6 (24 June 2026),24 June 2026,1085,SG250089190,1050141111,49.44,88.04
Day 6 (24 June 2026),24 June 2026,6835,SG250089315,1050141112,16.45,24.62
Day 6 (24 June 2026),24 June 2026,8086,SG250089643,1050141113,8.15,10.82
Day 6 (24 June 2026),24 June 2026,2126,SG250090059,1050141116,41.42,76.56
Day 6 (24 June 2026),24 June 2026,7141,SG250090065,1050141117,14.75,21.24
Day 6 (24 June 2026),24 June 2026,8141,SG250090124,1050141118,7.72,10.21
Day 6 (24 June 2026),24 June 2026,4728,SG250090141,1050141119,27.37,47.86
Day 6 (24 June 2026),24 June 2026,2,SG250090210,1050141120,81.7,99.99
Day 6 (24 June 2026),24 June 2026,7229,SG250090330,1050141122,14.17,20.27
Day 6 (24 June 2026),24 June 2026,5512,SG250090403,1050141124,23.15,39.21
Day 6 (24 June 2026),24 June 2026,569,SG250090675,1050141125,55.06,93.73
Day 6 (24 June 2026),24 June 2026,2252,SG250090759,1050151011,40.74,75.17
Day 6 (24 June 2026),24 June 2026,8508,SG250090867,1050151012,4.55,6.17
Day 6 (24 June 2026),24 June 2026,4078,SG250090881,1050151013,30.75,55.03
Day 6 (24 June 2026),24 June 2026,4171,SG250091039,1050151016,30.13,54.0
Day 6 (24 June 2026),24 June 2026,8753,SG250091432,1050151018,2.15,3.46
Day 6 (24 June 2026),24 June 2026,8648,SG250091441,1050151020,3.19,4.62
Day 6 (24 June 2026),24 June 2026,8591,SG250092028,1050151022,3.87,5.25
Day 6 (24 June 2026),24 June 2026,3893,SG250092146,1050151025,31.74,57.07
Day 6 (24 June 2026),24 June 2026,9038,SG250092165,1050151026,-5.45,0.32
Day 6 (24 June 2026),24 June 2026,6638,SG250092280,1050151027,17.48,26.79
Day 6 (24 June 2026),24 June 2026,1928,SG250092293,1050151028,42.75,78.74
Day 6 (24 June 2026),24 June 2026,3100,SG250092302,1050151029,35.78,65.82
Day 6 (24 June 2026),24 June 2026,6830,SG250092367,1050151030,16.46,24.67
Day 6 (24 June 2026),24 June 2026,8260,SG250092999,1050151035,6.8,8.9
Day 6 (24 June 2026),24 June 2026,6989,SG250093068,1050151036,15.49,22.92
Day 6 (24 June 2026),24 June 2026,7499,SG250093079,1050151037,12.49,17.3
Day 6 (24 June 2026),24 June 2026,2155,SG250093216,1050151038,41.39,76.24
Day 6 (24 June 2026),24 June 2026,7877,SG250093301,1050151040,9.82,13.13
Day 6 (24 June 2026),24 June 2026,3672,SG250093314,1050151041,32.76,59.51
Day 6 (24 June 2026),24 June 2026,8916,SG250093939,1050151042,-0.64,1.67
Day 6 (24 June 2026),24 June 2026,2127,SG250094218,1050151043,41.42,76.55
Day 6 (24 June 2026),24 June 2026,7518,SG250094432,1050151044,12.44,17.09
Day 6 (24 June 2026),24 June 2026,2686,SG250094453,1050151045,38.09,70.38
Day 6 (24 June 2026),24 June 2026,4390,SG250094509,1050151046,29.08,51.59
Day 6 (24 June 2026),24 June 2026,6570,SG250094672,1050151048,17.82,27.54
Day 6 (24 June 2026),24 June 2026,7561,SG250094691,1050151050,12.15,16.61
Day 6 (24 June 2026),24 June 2026,870,SG250094987,1050151052,51.72,90.41
Day 6 (24 June 2026),24 June 2026,3468,SG250095443,1050151057,33.8,61.76
Day 6 (24 June 2026),24 June 2026,7102,SG250095473,1050151058,14.83,21.67
Day 6 (24 June 2026),24 June 2026,2810,SG250095540,1050151059,37.41,69.02
Day 6 (24 June 2026),24 June 2026,464,SG250095887,1050151062,56.73,94.89
Day 6 (24 June 2026),24 June 2026,9018,SG250095994,1050151063,-4.11,0.54
Day 6 (24 June 2026),24 June 2026,6831,SG250096110,1050151066,16.46,24.66
Day 6 (24 June 2026),24 June 2026,3617,SG250096132,1050151067,33.09,60.11
Day 6 (24 June 2026),24 June 2026,5936,SG250096155,1050151068,21.13,34.54
Day 6 (24 June 2026),24 June 2026,5807,SG250096626,1050151073,21.78,35.96
Day 6 (24 June 2026),24 June 2026,6546,SG250096737,1050151074,18.1,27.81
Day 6 (24 June 2026),24 June 2026,2220,SG250096918,1050151075,40.77,75.52
Day 6 (24 June 2026),24 June 2026,3224,SG250097225,1050151079,35.1,64.45
Day 6 (24 June 2026),24 June 2026,8894,SG250097251,1050151080,-0.13,1.91
Day 6 (24 June 2026),24 June 2026,5614,SG250097329,1050151081,22.79,38.09
Day 6 (24 June 2026),24 June 2026,6879,SG250097825,1050151084,16.15,24.13
Day 6 (24 June 2026),24 June 2026,4547,SG250097966,1050151085,28.13,49.86
Day 6 (24 June 2026),24 June 2026,2728,SG250098228,1050151086,37.77,69.92
Day 6 (24 June 2026),24 June 2026,4937,SG250098282,1050151087,26.12,45.55
Day 6 (24 June 2026),24 June 2026,2967,SG250098708,1050151090,36.47,67.28
Day 6 (24 June 2026),24 June 2026,5719,SG250098786,1050151091,22.16,36.93
Day 6 (24 June 2026),24 June 2026,5682,SG250098864,1050151092,22.45,37.34
Day 6 (24 June 2026),24 June 2026,1794,SG250098969,1050151093,43.76,80.22
Day 6 (24 June 2026),24 June 2026,1673,SG250099201,1050151094,44.73,81.56
Day 6 (24 June 2026),24 June 2026,6713,SG250099202,1050151095,17.13,25.97
Day 6 (24 June 2026),24 June 2026,2281,SG250099441,1050151096,40.44,74.85
Day 6 (24 June 2026),24 June 2026,5646,SG250099534,1050151098,22.52,37.73
Day 6 (24 June 2026),24 June 2026,4694,SG250099612,1050151099,27.45,48.24
Day 6 (24 June 2026),24 June 2026,3608,SG250100097,1050151101,33.1,60.21
Day 6 (24 June 2026),24 June 2026,72,SG250100231,1050151102,67.71,99.22
Day 6 (24 June 2026),24 June 2026,5699,SG250100447,1050151103,22.43,37.15
Day 6 (24 June 2026),24 June 2026,5714,SG250100526,1050151104,22.41,36.98
Day 6 (24 June 2026),24 June 2026,5917,SG250100663,1050151105,21.16,34.75
Day 6 (24 June 2026),24 June 2026,7711,SG250101265,1050151108,11.09,14.96
Day 6 (24 June 2026),24 June 2026,6332,SG250101634,1050151110,19.13,30.17
Day 6 (24 June 2026),24 June 2026,2033,SG250101690,1050151111,42.08,77.59
Day 6 (24 June 2026),24 June 2026,8554,SG250101726,1050151112,4.2,5.66
Day 6 (24 June 2026),24 June 2026,2935,SG250101756,1050151113,36.75,67.64
Day 6 (24 June 2026),24 June 2026,7544,SG250101797,1050151114,12.19,16.8
Day 6 (24 June 2026),24 June 2026,8018,SG250101951,1050151115,8.77,11.57
Day 6 (24 June 2026),24 June 2026,5842,SG250101952,1050151116,21.51,35.57
Day 6 (24 June 2026),24 June 2026,2670,SG250102116,1050151118,38.11,70.56
Day 6 (24 June 2026),24 June 2026,1559,SG250102612,1050151120,45.43,82.81
Day 6 (24 June 2026),24 June 2026,6225,SG250103406,1050151126,19.77,31.35
Day 6 (24 June 2026),24 June 2026,4200,SG250103631,1050151131,30.1,53.68
Day 6 (24 June 2026),24 June 2026,8646,SG250104144,1050151136,3.2,4.64
Day 6 (24 June 2026),24 June 2026,8622,SG250104167,1050151137,3.49,4.91
Day 6 (24 June 2026),24 June 2026,5851,SG250104243,1050151138,21.49,35.47
Day 6 (24 June 2026),24 June 2026,18,SG250104360,1050151139,74.37,99.81
Day 6 (24 June 2026),24 June 2026,8351,SG250104425,1050151140,5.85,7.9
Day 6 (24 June 2026),24 June 2026,8757,SG250104471,1050151142,2.12,3.42
Day 6 (24 June 2026),24 June 2026,2165,SG250104542,1050151143,41.11,76.13
Day 6 (24 June 2026),24 June 2026,7135,SG250104615,1050151144,14.77,21.31
Day 6 (24 June 2026),24 June 2026,2116,SG250104930,1050151146,41.44,76.67
Day 6 (24 June 2026),24 June 2026,4053,SG250105177,1050151147,30.78,55.31
Day 6 (24 June 2026),24 June 2026,6117,SG250105868,1050151153,20.2,32.54
Day 6 (24 June 2026),24 June 2026,7669,SG250105883,1050151154,11.43,15.42
Day 6 (24 June 2026),24 June 2026,8464,SG250106007,1050151157,4.9,6.65
Day 6 (24 June 2026),24 June 2026,702,SG250106195,1050151159,53.72,92.27
Day 6 (24 June 2026),24 June 2026,4060,SG250106424,1050151162,30.77,55.23
Day 6 (24 June 2026),24 June 2026,3146,SG250106482,1050151163,35.47,65.31
Day 6 (24 June 2026),24 June 2026,4257,SG250106618,1050151164,29.77,53.06
Day 6 (24 June 2026),24 June 2026,2700,SG250074660,1060141127,38.08,70.23
Day 6 (24 June 2026),24 June 2026,2936,SG250074664,1060141128,36.75,67.63
